x,y,temperature,percent_im,geometry,distance,lon,lat,miles
-122.13908474358975,37.40636448717948,94.23065654037964,0.83,"c(-122.13908474359, 37.4063644871795)",3018.987682564106,-122.125982,37.4314785,1.8763130407483566
-122.1363005982906,37.40636448717948,93.8370834153011,0.67,"c(-122.136300598291, 37.4063644871795)",2933.140979700452,-122.125982,37.4314785,1.8229589681171237
-122.13351645299146,37.40636448717948,93.26960581059393,0.47,"c(-122.133516452991, 37.4063644871795)",2865.9772748086148,-122.125982,37.4314785,1.7812164542005064
-122.13073230769231,37.40636448717948,93.30602820397985,0.47,"c(-122.130732307692, 37.4063644871795)",2818.8323516245264,-122.125982,37.4314785,1.751915693986654
-122.12794816239317,37.40636448717948,92.79762806807412,0.47,"c(-122.127948162393, 37.4063644871795)",2792.720227231766,-122.125982,37.4314785,1.7356869031894133
-122.12516401709402,37.40636448717948,93.88325018277828,0.47,"c(-122.125164017094, 37.4063644871795)",2788.2318882945337,-122.125982,37.4314785,1.7328973824080385
-122.12237987179488,37.40636448717948,93.68624130797616,0.82,"c(-122.122379871795, 37.4063644871795)",2805.4711213164996,-122.125982,37.4314785,1.7436116353738345
-122.11959572649573,37.40636448717948,93.60840812392416,0.83,"c(-122.119595726496, 37.4063644871795)",2844.0428471463388,-122.125982,37.4314785,1.7675841187982217
-122.11681158119659,37.40636448717948,94.200536150267,0.47,"c(-122.116811581197, 37.4063644871795)",2903.0968937182697,-122.125982,37.4314785,1.8042864473078122
-122.15300547008547,37.408688717948706,93.89409674532453,0.91,"c(-122.153005470085, 37.4086887179487)",3480.9655767449926,-122.1260148,37.4314986,2.1634341682691067
-122.15022132478633,37.408688717948706,93.69350925483286,0.91,"c(-122.150221324786, 37.4086887179487)",3316.6571927983778,-122.1260148,37.4314986,2.061315843877177
-122.14743717948718,37.408688717948706,94.50654508882872,0.83,"c(-122.147437179487, 37.4086887179487)",3162.991645044915,-122.125982,37.4314785,1.9658120851739682
-122.14465303418804,37.408688717948706,94.09303136724702,0.83,"c(-122.144653034188, 37.4086887179487)",3021.4452693612893,-122.125982,37.4314785,1.877840440870907
