x,y,temperature,percent_im,geometry,distance,lon,lat,miles
-122.13140581920905,37.40670392655367,57.004382297243865,0.47,"c(-122.131405819209, 37.4067039265537)",2791.2217925893315,-122.125982,37.4314785,1.7347556200057996
-122.12956635593221,37.40670392655367,57.40740096058289,0.47,"c(-122.129566355932, 37.4067039265537)",2767.8649143424886,-122.125982,37.4314785,1.7202392258188246
-122.12772689265537,37.40670392655367,57.57592572053545,0.47,"c(-122.127726892655, 37.4067039265537)",2753.9536928181205,-122.125982,37.4314785,1.7115933454432073
-122.12588742937854,37.40670392655367,57.94809820318551,0.2,"c(-122.125887429379, 37.4067039265537)",2749.631497102872,-122.125982,37.4314785,1.7089070833454767
-122.1240479661017,37.40670392655367,58.033655363844446,0.47,"c(-122.124047966102, 37.4067039265537)",2754.943459871167,-122.125982,37.4314785,1.712208489665113
-122.12220850282488,37.40670392655367,58.28167114993994,0.82,"c(-122.122208502825, 37.4067039265537)",2769.834152770692,-122.125982,37.4314785,1.7214631154572355
-122.12036903954804,37.40670392655367,58.335803383241,0.83,"c(-122.120369039548, 37.4067039265537)",2794.1504379905314,-122.125982,37.4314785,1.7365757849537173
-122.1185295762712,37.40670392655367,58.668069689963886,0.47,"c(-122.118529576271, 37.4067039265537)",2827.6491606729046,-122.125982,37.4314785,1.757395376428157
-122.11669011299436,37.40670392655367,58.611510790287866,0.47,"c(-122.116690112994, 37.4067039265537)",2870.008806775289,-122.125982,37.4314785,1.7837220676042815
-122.11485064971752,37.40670392655367,58.67095875093946,0.47,"c(-122.114850649718, 37.4067039265537)",2920.843884114289,-122.125982,37.4314785,1.8153162735328086
-122.15347937853107,37.40824587570621,57.07803253535167,0.91,"c(-122.153479378531, 37.4082458757062)",3545.5090525498267,-122.1260148,37.4314986,2.2035481992230124
-122.15163991525424,37.40824587570621,57.08679494193393,0.91,"c(-122.151639915254, 37.4082458757062)",3435.9017662819674,-122.1260148,37.4314986,2.135426828018625
-122.1498004519774,37.40824587570621,57.095557348516195,0.91,"c(-122.149800451977, 37.4082458757062)",3330.650690154786,-122.1260148,37.4314986,2.070012859014783
-122.14796098870056,37.40824587570621,56.83262897444456,0.83,"c(-122.147960988701, 37.4082458757062)",3230.1477981769895,-122.125982,37.4314785,2.0075499056413855
-122.14612152542374,37.40824587570621,57.160896508561564,0.91,"c(-122.146121525424, 37.4082458757062)",3134.768780912938,-122.125982,37.4314785,1.948271461101888
-122.1442820621469,37.40824587570621,57.06652766514162,0.83,"c(-122.144282062147, 37.4082458757062)",3045.1145139210726,-122.125982,37.4314785,1.8925509719832645
-122.14244259887006,37.40824587570621,56.55359272273017,0.83,"c(-122.14244259887, 37.4082458757062)",2961.7049275036366,-122.125982,37.4314785,1.840711577068761
