"","x","y","temperature"
"182",-122.152960555556,37.4176952564102,57.074650162609
"183",-122.150177777778,37.4176952564102,58.0063472765105
"184",-122.147395,37.4176952564102,58.6116785931954
"185",-122.144612222222,37.4176952564102,59.1788707811647
"186",-122.141829444444,37.4176952564102,58.8371898225241
"187",-122.139046666667,37.4176952564102,58.0571010789281
"188",-122.136263888889,37.4176952564102,57.5201496226437
"189",-122.133481111111,37.4176952564102,58.2543441015623
"190",-122.130698333333,37.4176952564102,58.7547511207013
"191",-122.127915555556,37.4176952564102,58.4764744994645
"192",-122.125132777778,37.4176952564102,57.7583795775172
"193",-122.12235,37.4176952564102,58.1610743569017
"194",-122.119567222222,37.4176952564102,58.3022885651462
"195",-122.116784444444,37.4176952564102,58.4691388942465
"196",-122.114001666667,37.4176952564102,58.4966795980572
"197",-122.111218888889,37.4176952564102,57.8897276941425
"198",-122.108436111111,37.4176952564102,57.8335587889378
"199",-122.200267777778,37.4200279487179,53.7204688682323
"200",-122.197485,37.4200279487179,54.8541473041259
"201",-122.194702222222,37.4200279487179,55.9878257400233
"202",-122.191919444444,37.4200279487179,56.1620983535945
"203",-122.189136666667,37.4200279487179,56.3225150486653
"204",-122.186353888889,37.4200279487179,56.9262873295002
"205",-122.183571111111,37.4200279487179,56.72627570964
"206",-122.180788333333,37.4200279487179,56.7395316580571
"207",-122.178005555556,37.4200279487179,56.7527876064742
"208",-122.175222777778,37.4200279487179,56.7660435548912
"209",-122.17244,37.4200279487179,56.7792995033085
"210",-122.169657222222,37.4200279487179,56.7925554517255
"211",-122.166874444444,37.4200279487179,56.7569587049202
"212",-122.164091666667,37.4200279487179,56.6467493101518
"213",-122.161308888889,37.4200279487179,56.3468790323859
"214",-122.158526111111,37.4200279487179,56.6322547582731
"215",-122.155743333333,37.4200279487179,57.0235896273207
"216",-122.152960555556,37.4200279487179,56.6077935166816
"217",-122.150177777778,37.4200279487179,57.5858384233579
"218",-122.147395,37.4200279487179,58.5543032660353
"219",-122.144612222222,37.4200279487179,59.3399108912708
"220",-122.141829444444,37.4200279487179,59.4076797183297
"221",-122.139046666667,37.4200279487179,59.1920654151982
"222",-122.136263888889,37.4200279487179,58.91720916942
"223",-122.133481111111,37.4200279487179,58.2842121237882
"224",-122.130698333333,37.4200279487179,58.3744544209994
"225",-122.127915555556,37.4200279487179,58.563148186538
"226",-122.125132777778,37.4200279487179,58.0307596844505
"227",-122.12235,37.4200279487179,57.9281694029341
"228",-122.119567222222,37.4200279487179,58.0312277905832
"229",-122.116784444444,37.4200279487179,58.2386935318991
"230",-122.114001666667,37.4200279487179,58.3022631255462
"231",-122.111218888889,37.4200279487179,58.5988961178809
"232",-122.108436111111,37.4200279487179,57.6816927167965
"233",-122.205833333333,37.4223606410256,53.4563487258165
"234",-122.203050555556,37.4223606410256,54.5900271617102
"235",-122.200267777778,37.4223606410256,55.7237055976002
"236",-122.197485,37.4223606410256,56.2186889832852
"237",-122.194702222222,37.4223606410256,56.3791056783562
"238",-122.191919444444,37.4223606410256,56.7077243331623
"239",-122.189136666667,37.4223606410256,56.6585008568488
"240",-122.186353888889,37.4223606410256,56.6717568052661
"241",-122.183571111111,37.4223606410256,56.6489044585105
"242",-122.180788333333,37.4223606410256,56.5529639764845
"243",-122.178005555556,37.4223606410256,56.5155171370752
"244",-122.175222777778,37.4223606410256,56.0378689832432
"245",-122.17244,37.4223606410256,55.4021968776669
"246",-122.169657222222,37.4223606410256,55.687572603556
"247",-122.166874444444,37.4223606410256,55.9729483294432
"248",-122.164091666667,37.4223606410256,56.2583240553304
"249",-122.161308888889,37.4223606410256,56.5436997812194
"250",-122.158526111111,37.4223606410256,57.2313314904895
"251",-122.155743333333,37.4223606410256,57.0556796051987
"252",-122.152960555556,37.4223606410256,56.6956230757221
"253",-122.150177777778,37.4223606410256,57.3820396308802
"254",-122.147395,37.4223606410256,58.2565753894814
"255",-122.144612222222,37.4223606410256,59.1965502235471
"256",-122.141829444444,37.4223606410256,59.6155152716092
"257",-122.139046666667,37.4223606410256,59.9619863118714
"258",-122.136263888889,37.4223606410256,59.1000505434713
"259",-122.133481111111,37.4223606410256,58.2663732834455
"260",-122.130698333333,37.4223606410256,58.0234199933766
"261",-122.127915555556,37.4223606410256,58.2642545129929
"262",-122.125132777778,37.4223606410256,57.8218241461072
"263",-122.12235,37.4223606410256,57.8992076679715
"264",-122.119567222222,37.4223606410256,57.7690790545366
"265",-122.116784444444,37.4223606410256,57.9790146774558
"266",-122.114001666667,37.4223606410256,58.1078466530362
"267",-122.111218888889,37.4223606410256,58.2784912327274
"268",-122.108436111111,37.4223606410256,57.5114396384452
"269",-122.211398888889,37.4246933333333,53.4673960357904
"270",-122.208616111111,37.4246933333333,53.9259587515335
"271",-122.205833333333,37.4246933333333,55.4187788668787
"272",-122.203050555556,37.4246933333333,56.7231236913121
"273",-122.200267777778,37.4246933333333,56.6718368544025
"274",-122.197485,37.4246933333333,56.9272136712389
"275",-122.194702222222,37.4246933333333,56.3503891246182
"276",-122.191919444444,37.4246933333333,56.3279584553202
"277",-122.189136666667,37.4246933333333,56.2010752542119
"278",-122.186353888889,37.4246933333333,55.4289886563129
"279",-122.183571111111,37.4246933333333,54.4681840028188
"280",-122.180788333333,37.4246933333333,54.742890448837
"281",-122.178005555556,37.4246933333333,55.0282661747242
"282",-122.175222777778,37.4246933333333,55.3136419006114
"283",-122.17244,37.4246933333333,55.5990176265004
"284",-122.169657222222,37.4246933333333,55.8843933523895
"285",-122.166874444444,37.4246933333333,56.1697690782767
"286",-122.164091666667,37.4246933333333,56.5223875529664
"287",-122.161308888889,37.4246933333333,57.2797702384232
"288",-122.158526111111,37.4246933333333,57.2767015022546
"289",-122.155743333333,37.4246933333333,57.1139872804233
"290",-122.152960555556,37.4246933333333,57.5773190662803
"291",-122.150177777778,37.4246933333333,57.6037927340876
"292",-122.147395,37.4246933333333,58.4783284926816
"293",-122.144612222222,37.4246933333333,59.4098999587077
"294",-122.141829444444,37.4246933333333,60.2899871091067
"295",-122.139046666667,37.4246933333333,60.2385369543772
"296",-122.136263888889,37.4246933333333,59.3648070970012
"297",-122.133481111111,37.4246933333333,58.248552188772
"298",-122.130698333333,37.4246933333333,58.2645093599276
"299",-122.127915555556,37.4246933333333,57.8851969897343
"300",-122.125132777778,37.4246933333333,57.5045654164569
"301",-122.12235,37.4246933333333,57.5362407694756
"302",-122.119567222222,37.4246933333333,57.5752089348262
"303",-122.116784444444,37.4246933333333,57.7692442560583
"304",-122.114001666667,37.4246933333333,57.6620252409921
"305",-122.111218888889,37.4246933333333,57.0500905031804
"306",-122.108436111111,37.4246933333333,56.4148509092702
"307",-122.211398888889,37.427026025641,55.5345552554209
"308",-122.208616111111,37.427026025641,55.1785115497041
"309",-122.205833333333,37.427026025641,55.6501846537358
"310",-122.203050555556,37.427026025641,56.2976889822032
"311",-122.200267777778,37.427026025641,56.5389770549191
"312",-122.197485,37.427026025641,56.5364918513633
"313",-122.194702222222,37.427026025641,56.2114015217212
