"","osm_id","name","admin_level","alt_name","alt_name.ar","attribution","border_type","boundary","county.abbrev","county.ansi","county.name","maxweight.hgv","name.ar","name.az","name.bar","name.be.tarask","name.bg","name.bpy","name.ca","name.ceb","name.cs","name.da","name.de","name.el","name.en","name.eo","name.es","name.et","name.eu","name.fa","name.fi","name.fr","name.ga","name.gl","name.he","name.hi","name.hu","name.hy","name.id","name.it","name.ja","name.ko","name.la","name.li","name.lt","name.lv","name.ml","name.nan","name.nds","name.nl","name.no","name.nv","name.oc","name.pam","name.pl","name.pnb","name.pt","name.ro","name.ru","name.sh","name.sq","name.sr","name.sv","name.tl","name.tr","name.uk","name.ur","name.uz","name.vi","name.war","name.yue","name.zh","name.zh.Hans","name.zh.Hans.CN","name.zh.Hant","name.zh.Hant.CN","name.zh.Hant.HK","name.zh.Hant.TW","nist.fips_code","nist.state_fips","official_name","old_attribution","population","population.date","source","source.population","type","website","wikidata","wikipedia","geom"
"1","1544955","Palo Alto","8",NA,NA,NA,"city","administrative",NA,NA,NA,NA,"بالو ألتو",NA,NA,NA,"Пало Алто",NA,NA,NA,NA,NA,NA,"Πάλο Άλτο","Palo Alto","Palo Alto","Palo Alto",NA,NA,"پالو آلتو",NA,NA,NA,NA,"פאלו אלטו","पालो आल्टो",NA,NA,NA,NA,"パロアルト","팰로앨토",NA,NA,NA,"Paloalto",NA,NA,NA,NA,NA,"Tsin Łichíʼínééz",NA,NA,NA,NA,NA,NA,"Пало-Альто",NA,NA,"Пало Алто",NA,NA,NA,"Пало-Альто","مئیفیلڈ","Palo-Alto",NA,NA,NA,"帕羅奧圖","帕罗奥图",NA,"帕羅奧圖",NA,NA,NA,NA,NA,NA,NA,"64403","2010",NA,NA,"boundary","https://www.cityofpaloalto.org/","Q47265","en:Palo Alto, California",list(list(c(-122.1014797, -122.1008891, -122.1008275, -122.1007639, -122.100709, -122.1006631, -122.100634, -122.1004169, -122.1003649, -122.1003399, -122.1003387, -122.1004482, -122.1004073, -122.1003661, -122.1003618, -122.1003544, -122.1003444, -122.1003319, -122.1003091, -122.1003007, -122.1002891, -122.1002819, -122.1002653, -122.1002139, -122.1001693, -122.1001356, -122.100113, -122.0999228, -122.0999547, -122.1002628, -122.099802, -122.0995094, -122.0991502, -122.0992383, -122.0989934, -122.0981784, 
-122.0978406, -122.0978024, -122.0974603, -122.0970598, -122.0966757, -122.0961613, -122.0956139, -122.0946558, -122.0937863, -122.0934276, -122.0933485, -122.0935765, -122.0941706, -122.0946899, -122.0949955, -122.0954143, -122.0954832, -122.095309, -122.0950856, -122.0946625, -122.0942936, -122.093235, -122.092457, -122.0918706, -122.0914546, -122.0913119, -122.0913996, -122.0919465, -122.0928986, -122.0927028, -122.0894702, -122.0893884, -122.0868075, -122.071097, -122.0817623, -122.0965624, -122.0965353, 
-122.1146569, -122.1147201, -122.1148613, -122.1151276, -122.1155845, -122.1160345, -122.1164133, -122.1168022, -122.1171922, -122.1175666, -122.1177823, -122.1179841, -122.1181696, -122.1186727, -122.1191852, -122.1200024, -122.1208454, -122.1217587, -122.1226822, -122.1234653, -122.1235739, -122.1236657, -122.1237381, -122.1238292, -122.1238576, -122.1238768, -122.1238864, -122.1238862, -122.1238762, -122.1238218, -122.1236544, -122.1234735, -122.1233346, -122.1232257, -122.1231473, -122.1230897, 
-122.1230023, -122.122886, -122.1228127, -122.1227739, -122.1227644, -122.1227796, -122.1228676, -122.122884, -122.1228622, -122.1227962, -122.1227397, -122.122659, -122.1225558, -122.1222801, -122.1221515, -122.1220479, -122.1219704, -122.121842, -122.1218196, -122.1218031, -122.1217925, -122.1217442, -122.1217492, -122.1217739, -122.1218181, -122.1219093, -122.1219416, -122.1219867, -122.1220433, -122.1222757, -122.1223498, -122.1224329, -122.1225233, -122.1226191, -122.1229795, -122.1233272, -122.1236585, 
-122.1238513, -122.1240555, -122.1242678, -122.1243181, -122.1243684, -122.1244175, -122.1244645, -122.1245233, -122.1245397, -122.1245569, -122.1245745, -122.1246262, -122.1246602, -122.1246932, -122.124793, -122.1249229, -122.1249765, -122.1250253, -122.1251092, -122.125156, -122.1253067, -122.125399, -122.1254827, -122.1258725, -122.1259053, -122.125942, -122.1259817, -122.1260233, -122.1260747, -122.1264165, -122.1265984, -122.1267824, -122.126963, -122.1271347, -122.1272922, -122.1274309, -122.1275464, 
-122.1276354, -122.1276728, -122.1279306, -122.127952, -122.1279609, -122.1279685, -122.1279703, -122.1279638, -122.1279276, -122.1279274, -122.1279337, -122.1279465, -122.1279653, -122.1279898, -122.1280193, -122.1281489, -122.1281992, -122.128255, -122.1283148, -122.128377, -122.1284398, -122.1285016, -122.1285606, -122.1287993, -122.1290116, -122.1290803, -122.1291361, -122.1291777, -122.1292954, -122.1294418, -122.1294751, -122.1295146, -122.1295595, -122.1296836, -122.1297517, -122.1299229, 
-122.1300493, -122.1301453, -122.130248, -122.1303551, -122.1306956, -122.1309252, -122.131161, -122.1313989, -122.1314538, -122.1315064, -122.131555, -122.1315982, -122.1316349, -122.1316637, -122.1317455, -122.1318286, -122.1319318, -122.1320533, -122.1320962, -122.1321439, -122.1321953, -122.1322874, -122.132381, -122.1326756, -122.1329702, -122.133002, -122.1330327, -122.1330612, -122.1330869, -122.1332314, -122.1333678, -122.1334003, -122.1334358, -122.1334734, -122.1335124, -122.1336441, -122.1337755, 
-122.1341453, -122.1342733, -122.1343983, -122.13463, -122.1348655, -122.1351596, -122.1354454, -122.1355301, -122.135618, -122.1357077, -122.1357974, -122.1360251, -122.1360744, -122.1361222, -122.1361673, -122.1362086, -122.1362451, -122.1362758, -122.1364512, -122.1364663, -122.1364848, -122.1365063, -122.1365302, -122.1365753, -122.1366566, -122.1368644, -122.1371188, -122.137157, -122.1374735, -122.1377619, -122.138056, -122.1384362, -122.1384774, -122.1385177, -122.1385563, -122.1387373, -122.138907, 
-122.1397825, -122.1398201, -122.139853, -122.1398805, -122.1399022, -122.1399175, -122.1399636, -122.1400063, -122.1400735, -122.14012, -122.1401808, -122.1402548, -122.1403405, -122.140516, -122.1406783, -122.1407059, -122.1407284, -122.1407451, -122.1408016, -122.1408703, -122.1408993, -122.1410731, -122.1411198, -122.1411739, -122.1412348, -122.1414599, -122.1417003, -122.1421314, -122.1423785, -122.1426375, -122.1427868, -122.1429387, -122.1430903, -122.1433582, -122.1434806, -122.1436023, -122.1437198, 
-122.1438297, -122.144064, -122.1442135, -122.1443732, -122.1445386, -122.1447052, -122.1448682, -122.1450231, -122.1451936, -122.1453323, -122.1453588, -122.1453862, -122.1454141, -122.1454604, -122.1454792, -122.1454976, -122.1455151, -122.1455311, -122.1457989, -122.1458415, -122.1458766, -122.1459031, -122.1459202, -122.1459275, -122.1459231, -122.1458728, -122.1458652, -122.1458753, -122.1458881, -122.145909, -122.1459376, -122.1459577, -122.1459818, -122.1460095, -122.1460404, -122.1463316, 
-122.1466364, -122.1469358, -122.1472457, -122.1475584, -122.1477321, -122.1477604, -122.1477876, -122.1478129, -122.1478358, -122.1478555, -122.1478716, -122.1479897, -122.1480647, -122.1481571, -122.1482649, -122.1483856, -122.1484832, -122.1485861, -122.1486922, -122.148799, -122.1489041, -122.1490825, -122.1491629, -122.1492445, -122.1493252, -122.1495424, -122.149687, -122.1498326, -122.1500897, -122.1502076, -122.150325, -122.1504385, -122.1505257, -122.1506157, -122.1509131, -122.1512115, 
